positionName,workYear,education,jobNature,financeStage,industryField,companyShortName,city,salary,district,createTime,positionLables,companySize,firstType,secondType,isSchoolJob,minSalary,maxSalary,maxCompanySize,companyScale
产品经理（数据方向 会R/Python）,1-3年,本科,全职,不需要融资,金融,有利网,北京,8k-12k,海淀区,2018-07-19,"['金融', '中级', '数据分析', '大数据', '数据挖掘']",2000人以上,开发/测试/运维类,数据开发,0,8.0,12.0,2000,大型企业
Python高级开发工程师,1-3年,本科,全职,B轮,旅游,妙计旅行,北京,15k-25k,东城区,2018-07-17,"['大数据', 'Java', '算法', '爬虫']",150-500人,开发/测试/运维类,后端开发,0,15.0,25.0,500,中型企业
Python后端开发工程师,1-3年,本科,全职,B轮,教育,柔持英语,北京,20k-30k,朝阳区,2018-07-18,"['高级', '中级', '初级', 'Java', 'php']",150-500人,开发/测试/运维类,后端开发,0,20.0,30.0,500,中型企业
Python 工程师,1-3年,本科,全职,A轮,金融,况客科技,北京,15k-30k,朝阳区,2018-07-04,"['后端开发', 'Node.js']",15-50人,开发/测试/运维类,后端开发,0,15.0,30.0,50,小型企业
Python WEB 开发工程师,1-3年,本科,全职,不需要融资,"企业服务,数据服务",牛顿Newton,北京,10k-20k,朝阳区,2018-07-16,['前端'],50-150人,技术,后端开发,0,10.0,20.0,150,小型企业
高级Python开发工程师,1-3年,本科,全职,上市公司,"数据服务,企业服务",Gridsum 国双,北京,12k-24k,海淀区,2018-07-18,['linux'],500-2000人,开发/测试/运维类,后端开发,0,12.0,24.0,2000,大型企业
Python开发工程师,1-3年,本科,全职,不需要融资,"移动互联网 ,企业服务",瞬联软件科技（北京）有限公司,北京,10k-20k,朝阳区,2018-07-16,"['软件开发', 'django']",500-2000人,开发/测试/运维类,软件开发,0,10.0,20.0,2000,大型企业
Python开发工程师,1-3年,本科,全职,上市公司,文化娱乐,新浪网,北京,13k-26k,海淀区,2018-07-19,"['Java', '架构']",2000人以上,开发/测试/运维类,后端开发,0,13.0,26.0,2000,大型企业
Python开发工程师(J10644),1-3年,本科,全职,不需要融资,医疗健康,北大医信,北京,10k-18k,海淀区,2018-07-19,"['软件开发', '大数据']",500-2000人,开发/测试/运维类,软件开发,0,10.0,18.0,2000,大型企业
Python开发工程师,1-3年,本科,全职,A轮,"移动互联网,教育",合心科技,北京,20k-35k,海淀区,2018-07-19,"['大数据', '后端']",15-50人,技术,后端开发,0,20.0,35.0,50,小型企业
Python高级开发工程师,1-3年,本科,全职,B轮,旅游,妙计旅行,北京,10k-20k,东城区,2018-07-17,"['Java', '分布式', '架构']",150-500人,开发/测试/运维类,后端开发,0,10.0,20.0,500,中型企业
Python开发工程师,1-3年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,20k-35k,海淀区,2018-07-19,['后端开发'],2000人以上,开发/测试/运维类,后端开发,0,20.0,35.0,2000,大型企业
python开发工程师,1-3年,本科,全职,不需要融资,"移动互联网,数据服务",智影,北京,15k-20k,朝阳区,2018-07-19,"['中级', '后端开发']",50-150人,开发/测试/运维类,后端开发,0,15.0,20.0,150,小型企业
python攻城狮,1-3年,本科,全职,天使轮,"移动互联网,硬件",罗威亚科技,北京,9k-15k,大兴区,2018-07-18,"['云计算', '中级', '初级', 'MySQL', 'golang']",15-50人,开发/测试/运维类,后端开发,0,9.0,15.0,50,小型企业
Python工程师,1-3年,本科,全职,天使轮,"企业服务,移动互联网",齿轮易创,北京,13k-25k,朝阳区,2018-07-17,"['后端开发', '运维', '全栈', 'Ruby', 'GO']",50-150人,开发/测试/运维类,后端开发,0,13.0,25.0,150,小型企业
Python工程师,1-3年,本科,全职,天使轮,企业服务 数据服务,星云Clustar,北京,15k-30k,朝阳区,2018-07-18,"['云计算', 'linux', 'Java', 'Go', 'golang']",15-50人,开发/测试/运维类,后端开发,0,15.0,30.0,50,小型企业
Python后端开发工程师,1-3年,本科,全职,A轮,"移动互联网,社交网络",66game,北京,20k-40k,朝阳区,2018-07-17,[],15-50人,开发/测试/运维类,后端开发,0,20.0,40.0,50,小型企业
中级python,1-3年,本科,全职,不需要融资,金融,有利网,北京,15k-25k,朝阳区,2018-07-15,[],2000人以上,开发|测试|运维类,后端开发,0,15.0,25.0,2000,大型企业
python开发工程师,1-3年,本科,全职,未融资,"移动互联网,其他",东信北邮,北京,10k-15k,海淀区,2018-07-17,"['旅游', '媒体', '软件开发', 'Java', 'MySQL']",500-2000人,开发/测试/运维类,软件开发,0,10.0,15.0,2000,大型企业
Python工程师-机器学习方向,1-3年,本科,全职,未融资,"移动互联网,企业服务",曜辉科技,北京,20k-35k,朝阳区,2018-07-18,"['中级', '大数据', '数据挖掘', '算法']",15-50人,开发/测试/运维类,数据开发,0,20.0,35.0,50,小型企业
服务端Python工程师,1-3年,本科,全职,上市公司,"移动互联网,游戏",360,北京,15k-20k,朝阳区,2018-07-16,"['信息安全', '软件开发', 'linux', 'Java']",2000人以上,开发/测试/运维类,软件开发,0,15.0,20.0,2000,大型企业
python开发实习生,1年以下,本科,全职,不需要融资,"企业服务,数据服务",天润融通,北京,4k-8k,大兴区,2018-07-19,"['Java', 'php']",150-500人,开发/测试/运维类,后端开发,0,4.0,8.0,500,中型企业
运维开发工程师（精通Python）,1-3年,本科,全职,上市公司,"数据服务,企业服务",Gridsum 国双,北京,12k-20k,海淀区,2018-07-18,"['大数据', 'linux']",500-2000人,开发/测试/运维类,运维安全,0,12.0,20.0,2000,大型企业
python研发工程师,1-3年,本科,全职,B轮,"企业服务,数据服务",数美,北京,15k-30k,朝阳区,2018-07-17,"['大数据', '数据挖掘']",150-500人,开发/测试/运维类,后端开发,0,15.0,30.0,500,中型企业
中级 Python工程师,1-3年,本科,全职,B轮,"移动互联网,教育",新东方教育行业研究院,北京,10k-20k,海淀区,2018-06-25,"['初级', 'Java', '架构']",150-500人,开发/测试/运维类,后端开发,0,10.0,20.0,500,中型企业
Python研发工程师,1-3年,本科,全职,B轮,旅游,妙计旅行,北京,8k-16k,东城区,2018-07-17,"['爬虫', '大数据', '算法']",150-500人,开发/测试/运维类,后端开发,0,8.0,16.0,500,中型企业
高级python研发工程师,1-3年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,20k-40k,海淀区,2018-07-16,['后端开发'],2000人以上,开发/测试/运维类,后端开发,0,20.0,40.0,2000,大型企业
Python后端工程师,1-3年,本科,全职,A轮,"移动互联网,教育",在行,北京,15k-30k,朝阳区,2018-07-16,"['php', 'Ruby', 'django']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
算法开发工程师（Python）,1-3年,本科,全职,B轮,移动互联网,商汤科技,北京,20k-40k,海淀区,2018-07-18,"['视频', '机器学习']",500-2000人,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
爬虫工程师,1-3年,本科,全职,A轮,游戏,Max+&小黑盒,北京,18k-30k,朝阳区,2018-07-19,"['游戏', '高级', 'Java', 'python']",50-150人,开发/测试/运维类,后端开发,0,18.0,30.0,150,小型企业
python后台开发工程师,1-3年,本科,全职,D轮及以上,"数据服务,企业服务",鲸准,北京,20k-40k,朝阳区,2018-07-09,"['金融', '服务器端']",150-500人,开发/测试/运维类,后端开发,0,20.0,40.0,500,中型企业
Python 游戏服务端开发,1-3年,本科,全职,A轮,"移动互联网,游戏",微笑科技,北京,20k-25k,海淀区,2018-07-18,"['游戏开发', 'Java', '后端', '手游']",50-150人,开发/测试/运维类,后端开发,0,20.0,25.0,150,小型企业
python讲师,1-3年,本科,全职,天使轮,教育,七月在线,北京,18k-30k,昌平区,2018-07-07,"['云计算', '教育', '兴趣教育', 'Java', 'MySQL']",15-50人,其他,教育|培训,0,18.0,30.0,50,小型企业
Python工程师-机器学习方向,1-3年,本科,全职,未融资,"移动互联网,企业服务",曜辉科技,北京,20K-35K,朝阳区,2018-06-20,['软件开发'],15-50人,开发/测试/运维类,软件开发,0,20.0,35.0,50,小型企业
讲师（R语言／Python）,1-3年,本科,全职,天使轮,"社交网络,教育",经管之家（原人大经济论坛）,北京,6k-12k,海淀区,2018-07-17,"['金融', '教育', '电商', '培训', '数据分析']",50-150人,其他,教育|培训,0,6.0,12.0,150,小型企业
Python工程师,1-3年,本科,全职,A轮,"移动互联网,硬件",猎户星空,北京,15k-30k,朝阳区,2018-07-10,"['人工智能', '机器学习']",500-2000人,开发/测试/运维类,后端开发,0,15.0,30.0,2000,大型企业
Python开发工程师（后端）,1-3年,本科,全职,A轮,"移动互联网,文化娱乐",快爽,北京,20k-30k,朝阳区,2018-07-02,"['后端开发', 'node.js', 'php', 'Java', '算法']",15-50人,开发/测试/运维类,后端开发,0,20.0,30.0,50,小型企业
Python开发工程师,1-3年,本科,全职,D轮及以上,"移动互联网,金融",闪银奇异,北京,18k-35k,朝阳区,2018-07-16,"['大数据', '数据挖掘']",500-2000人,开发/测试/运维类,后端开发,0,18.0,35.0,2000,大型企业
Python工程师（新华互联）,1-3年,本科,全职,未融资,"文化娱乐,移动互联网",新华书店总店,北京,7k-14k,西城区,2018-07-19,[],500-2000人,开发|测试|运维类,后端开发,0,7.0,14.0,2000,大型企业
爬虫工程师,1-3年,本科,全职,上市公司,"移动互联网,游戏",360,北京,12k-24k,朝阳区,2018-07-18,"['资深', '高级', '中级', '初级', '大数据', '搜索']",2000人以上,开发/测试/运维类,数据开发,0,12.0,24.0,2000,大型企业
Python讲师,1-3年,本科,全职,B轮,"移动互联网,招聘",兄弟连教育,北京,15k-25k,昌平区,2018-07-16,"['爬虫', 'django']",500-2000人,开发/测试/运维类,后端开发,0,15.0,25.0,2000,大型企业
Python研发工程师（数据）,1-3年,本科,全职,上市公司,移动互联网,掌阅,北京,20k-30k,朝阳区,2018-07-13,"['搜索', '算法', '机器学习', '推荐', 'Java', 'redis']",500-2000人,开发/测试/运维类,数据开发,0,20.0,30.0,2000,大型企业
Python工程师,1-3年,本科,全职,天使轮,"移动互联网,社交网络",互拍,北京,15k-25k,朝阳区,2018-06-26,"['高级', '中级', '后端开发', '爬虫', '大数据']",少于15人,开发/测试/运维类,后端开发,0,15.0,25.0,15,小型企业
python,1-3年,本科,全职,天使轮,"移动互联网,金融",金链,北京,12k-18k,朝阳区,2018-07-18,[],15-50人,开发|测试|运维类,后端开发,0,12.0,18.0,50,小型企业
python/PHP开发(J10931),1-3年,本科,全职,不需要融资,"移动互联网,生活服务",便利蜂,北京,15k-25k,朝阳区,2018-07-16,[],2000人以上,开发/测试/运维类,后端开发,0,15.0,25.0,2000,大型企业
Python研发工程师,1-3年,本科,全职,天使轮,"移动互联网,社交网络",江山如画网络科技,北京,5k-10k,海淀区,2018-07-16,[],少于15人,技术,后端开发,0,5.0,10.0,15,小型企业
爬虫工程师,1-3年,本科,全职,上市公司,金融,京东金融,北京,15k-30k,大兴区,2018-07-19,"['软件开发', 'Java', '分布式']",2000人以上,开发/测试/运维类,软件开发,0,15.0,30.0,2000,大型企业
Python开发工程师,1-3年,本科,全职,B轮,"移动互联网,数据服务",象辑科技,北京,10k-20k,海淀区,2018-07-19,['Java'],50-150人,开发/测试/运维类,后端开发,0,10.0,20.0,150,小型企业
Python开发工程师,1年以下,本科,全职,A轮,"移动互联网,电子商务",美秒科技,北京,5k-10k,海淀区,2018-07-18,"['中级', '初级', '实习', 'php', 'Java']",15-50人,开发/测试/运维类,前端开发/移动开发,0,5.0,10.0,50,小型企业
Python,1年以下,本科,全职,C轮,"医疗健康,数据服务",LinkDoc,北京,13k-20k,海淀区,2018-07-18,"['大数据', '数据挖掘', '算法']",150-500人,开发/测试/运维类,后端开发,0,13.0,20.0,500,中型企业
python课程助教,1-3年,本科,全职,D轮及以上,"移动互联网,教育",猿辅导,北京,6k-12k,朝阳区,2018-07-17,"['教育', '培训', '测试']",500-2000人,其他,教育|培训,0,6.0,12.0,2000,大型企业
研发工程师-Golang/Python,1-3年,本科,全职,A轮,"电子商务,生活服务",Plum,北京,10k-20k,朝阳区,2018-07-18,"['电商', 'php', 'Java']",50-150人,开发/测试/运维类,后端开发,0,10.0,20.0,150,小型企业
爬虫工程师,1-3年,本科,全职,B轮,"移动互联网,O2O",斗米,北京,16k-25k,海淀区,2018-07-18,"['Python', 'Java']",500-2000人,开发/测试/运维类,后端开发,0,16.0,25.0,2000,大型企业
python开发工程师,1-3年,本科,全职,C轮,移动互联网,APUS Group,北京,15k-25k,朝阳区,2018-07-03,"['云计算', '大数据', 'Java', 'MySQL']",150-500人,开发/测试/运维类,后端开发,0,15.0,25.0,500,中型企业
Python后端,1-3年,本科,全职,天使轮,"移动互联网,社交网络",江山如画网络科技,北京,10k-20k,海淀区,2018-07-16,"['高级', '中级', '服务器端', 'php', 'web']",少于15人,开发/测试/运维类,后端开发,0,10.0,20.0,15,小型企业
爬虫工程师,1-3年,本科,全职,A轮,"移动互联网,金融",罗马金服,北京,15k-25k,丰台区,2018-07-19,"['高级', '数据挖掘', 'python']",15-50人,开发/测试/运维类,数据开发,0,15.0,25.0,50,小型企业
Python工程师-赴微软小冰,1-3年,本科,全职,不需要融资,"移动互联网,电子商务",微创,北京,8k-10k,海淀区,2018-07-17,['人工智能'],2000人以上,开发/测试/运维类,后端开发,0,8.0,10.0,2000,大型企业
PHP/Python开发工程师,1-3年,本科,全职,上市公司,文化娱乐,多牛传媒,北京,10k-15k,海淀区,2018-07-16,"['广告营销', 'MySQL', '后端']",150-500人,开发/测试/运维类,后端开发,0,10.0,15.0,500,中型企业
python开发工程师,1-3年,本科,全职,天使轮,"移动互联网,游戏",悠扬互动,北京,13k-20k,朝阳区,2018-07-16,['移动互联网'],50-150人,开发/测试/运维类,后端开发,0,13.0,20.0,150,小型企业
Python,1-3年,本科,全职,B轮,"移动互联网,企业服务",数盟网络,北京,15k-20k,海淀区,2018-07-10,[],50-150人,开发/测试/运维类,后端开发,0,15.0,20.0,150,小型企业
Python软件开发工程师,1-3年,本科,全职,上市公司,移动互联网,中创信测,北京,12k-20k,海淀区,2018-07-12,"['linux', 'django']",500-2000人,开发/测试/运维类,后端开发,0,12.0,20.0,2000,大型企业
python软件开发工程师,1-3年,本科,全职,A轮,移动互联网 企业服务,mioto喵图,北京,15k-30k,海淀区,2018-07-16,"['高级', '二次开发']",15-50人,开发/测试/运维类,软件开发,0,15.0,30.0,50,小型企业
Python server端工程师,1-3年,本科,全职,不需要融资,移动互联网,币信,北京,20k-40k,海淀区,2018-07-19,[],50-150人,开发/测试/运维类,后端开发,0,20.0,40.0,150,小型企业
Python开发工程师,1-3年,本科,全职,A轮,"信息安全,数据服务",Flow++,北京,10k-20k,海淀区,2018-07-18,"['MySQL', '后端']",15-50人,开发/测试/运维类,后端开发,0,10.0,20.0,50,小型企业
Python开发工程师,1-3年,本科,全职,不需要融资,金融、移动互联网,信达悦和,北京,10k-20k,海淀区,2018-07-18,"['高级', '中级', '后端开发', '架构师', '全栈']",50-150人,开发/测试/运维类,后端开发,0,10.0,20.0,150,小型企业
Python高级研发工程师,1-3年,本科,全职,C轮,"移动互联网,O2O",更美APP,北京,20k-40k,朝阳区,2018-06-29,"['后端开发', 'Java', '分布式']",150-500人,开发/测试/运维类,后端开发,0,20.0,40.0,500,中型企业
Python开发工程师,1-3年,本科,全职,未融资,"移动互联网,电子商务",SURVEY,北京,15k-30k,海淀区,2018-07-16,"['后端开发', '全栈', 'php', 'Java', '架构师']",150-500人,开发/测试/运维类,后端开发,0,15.0,30.0,500,中型企业
高级爬虫工程师,1-3年,本科,全职,上市公司,移动互联网,新浪微博,北京,15k-30k,海淀区,2018-07-19,"['后端开发', 'Java', 'PHP', 'Python']",2000人以上,开发/测试/运维类,后端开发,0,15.0,30.0,2000,大型企业
Python开发工程师,1-3年,本科,全职,A轮,企业服务,蓝沧科技,北京,10k-20k,朝阳区,2018-07-06,"['云计算', 'OpenStack']",50-150人,开发/测试/运维类,后端开发,0,10.0,20.0,150,小型企业
python后端开发工程师,1-3年,本科,全职,天使轮,"移动互联网,社交网络",江山如画网络科技,北京,10k-18k,海淀区,2018-07-16,"['web', '服务器端', 'php', 'Java']",少于15人,开发/测试/运维类,后端开发,0,10.0,18.0,15,小型企业
Python系统开发工程师,1-3年,本科,全职,B轮,"金融,数据服务",聚宽 JoinQuant,北京,15k-30k,朝阳区,2018-07-16,"['金融', '信息安全', 'php', 'Java', 'docker']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
python开发工程师,1-3年,本科,全职,天使轮,"企业服务,数据服务",深极智能,北京,15k-30k,海淀区,2018-07-10,"['游戏', 'php', 'Java']",少于15人,开发/测试/运维类,后端开发,0,15.0,30.0,15,小型企业
python后端中级工程师,1-3年,本科,全职,未融资,移动互联网,创新工场AI工程院,北京,15k-30k,海淀区,2018-07-12,"['架构师', 'node.js', 'golang', 'django']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
狐友Python开发工程师,1-3年,本科,全职,上市公司,"移动互联网,广告营销",搜狐集团,北京,20k-35k,海淀区,2018-07-16,[],2000人以上,开发|测试|运维类,后端开发,0,20.0,35.0,2000,大型企业
高级爬虫开发工程师,1年以下,本科,全职,B轮,旅游,妙计旅行,北京,15k-25k,东城区,2018-07-17,"['Python', '大数据', '算法']",150-500人,开发/测试/运维类,后端开发,0,15.0,25.0,500,中型企业
Python工程师-服务器端,1-3年,本科,全职,B轮,旅游,Weego Travel,北京,15k-30k,朝阳区,2018-07-18,"['信息安全', 'node.js', 'php', 'web']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
Python数据工程师,1-3年,本科,全职,D轮及以上,"移动互联网,金融",闪银奇异,北京,15k-30k,朝阳区,2018-07-16,"['大数据', '数据分析', '数据开发']",500-2000人,开发/测试/运维类,后端开发,0,15.0,30.0,2000,大型企业
Python/Golang开发工程师,1-3年,本科,全职,B轮,移动互联网,Yi+,北京,20k-40k,海淀区,2018-07-18,"['高级', '中级', 'linux']",50-150人,开发/测试/运维类,后端开发,0,20.0,40.0,150,小型企业
爬虫工程师,1-3年,本科,全职,上市公司,"社交网络,金融",人人网,北京,9k-18k,朝阳区,2018-07-16,"['中级', '反作弊', 'Java', 'python']",2000人以上,开发/测试/运维类,数据开发,0,9.0,18.0,2000,大型企业
编程讲师（python系统班）,1-3年,本科,全职,D轮及以上,"移动互联网,教育",猿辅导,北京,15k-20k,朝阳区,2018-07-17,"['教育', '培训', '在线视频']",500-2000人,其他,教育|培训,0,15.0,20.0,2000,大型企业
爬虫工程师,1-3年,本科,全职,C轮,"移动互联网,教育",作业盒子,北京,15K-30K,朝阳区,2018-07-18,"['中级', 'Python']",500-2000人,开发/测试/运维类,后端开发,0,15.0,30.0,2000,大型企业
python开发工程师-赴微软,1-3年,本科,全职,不需要融资,"移动互联网,电子商务",微创,北京,10k-15k,海淀区,2018-07-17,"['php', 'Java']",2000人以上,开发/测试/运维类,后端开发,0,10.0,15.0,2000,大型企业
python研发实习,1年以下,本科,全职,A轮,"移动互联网,电子商务",美秒科技,北京,5k-7k,海淀区,2018-06-22,"['初级', 'php', 'Java']",15-50人,开发/测试/运维类,数据开发,0,5.0,7.0,50,小型企业
Python 后台工程师,1年以下,本科,全职,天使轮,"医疗健康,硬件",恒爱高科,北京,5k-10k,海淀区,2018-07-05,"['后端开发', 'Java', '服务器端', 'Node.js', 'MySQL']",15-50人,开发/测试/运维类,后端开发,0,5.0,10.0,50,小型企业
python开发工程师,1-3年,本科,全职,天使轮,"移动互联网,社交网络",江山如画网络科技,北京,8k-16k,海淀区,2018-07-16,"['云计算', 'web', '服务器端', 'php', 'MySQL']",少于15人,开发/测试/运维类,后端开发,0,8.0,16.0,15,小型企业
Python开发工程师-社交产品中心,1-3年,本科,全职,上市公司,"移动互联网,广告营销",搜狐集团,北京,15k-25k,海淀区,2018-07-03,[],2000人以上,开发/测试/运维类,后端开发,0,15.0,25.0,2000,大型企业
Python,1-3年,本科,全职,C轮,"移动互联网,数据服务",PICA8,北京,12k-24k,海淀区,2018-07-09,[],50-150人,开发/测试/运维类,后端开发,0,12.0,24.0,150,小型企业
Python工程师,1-3年,本科,全职,C轮,"医疗健康,数据服务",LinkDoc,北京,15k-30k,海淀区,2018-07-18,['医疗健康'],150-500人,开发/测试/运维类,后端开发,0,15.0,30.0,500,中型企业
Python工程师,1-3年,本科,全职,天使轮,"硬件,移动互联网",企鹅创新,北京,25k-35k,朝阳区,2018-07-18,"['资深', 'node.js', 'Java']",15-50人,开发|测试|运维类,后端开发,0,25.0,35.0,50,小型企业
Python后端开发工程师,1-3年,本科,全职,不需要融资,"移动互联网,O2O",哗啦啦,北京,15k-25k,西城区,2018-07-18,"['云计算', '本地生活', 'php', 'Java', 'OpenStack']",500-2000人,开发/测试/运维类,后端开发,0,15.0,25.0,2000,大型企业
Python后端工程师,1-3年,本科,全职,天使轮,"O2O,生活服务",三加科技,北京,20k-25k,海淀区,2018-07-05,"['信息安全', '高级', '中级', '服务器端', '运维']",少于15人,开发/测试/运维类,后端开发,0,20.0,25.0,15,小型企业
Python,1-3年,本科,全职,天使轮,"金融,企业服务",程创科技,北京,15k-20k,海淀区,2018-07-18,"['金融', '数据分析', '大数据', '量化']",少于15人,开发/测试/运维类,数据开发,0,15.0,20.0,15,小型企业
爬虫工程师,1-3年,本科,全职,D轮及以上,"移动互联网,文化娱乐",一下科技,北京,20k-35k,朝阳区,2018-07-18,"['Python', '大数据', '数据分析']",500-2000人,开发/测试/运维类,后端开发,0,20.0,35.0,2000,大型企业
高级讲师（Python 系统班）,1-3年,本科,全职,D轮及以上,"移动互联网,教育",猿辅导,北京,15k-25k,朝阳区,2018-07-17,"['教育', '培训', '在线', '音视频']",500-2000人,其他,教育|培训,0,15.0,25.0,2000,大型企业
Python高级开发工程师,1-3年,本科,全职,A轮,"移动互联网,旅游",美景听听App,北京,13k-20k,西城区,2018-07-16,['node.js'],15-50人,开发/测试/运维类,后端开发,0,13.0,20.0,50,小型企业
爬虫开发工程师,1-3年,本科,全职,不需要融资,"移动互联网,金融",中诚信征信,北京,10k-20k,东城区,2018-07-18,"['Java', 'python', '页面反爬']",150-500人,开发/测试/运维类,后端开发,0,10.0,20.0,500,中型企业
python后端开发工程师,1-3年,本科,全职,D轮及以上,"移动互联网,教育",一起科技,北京,20k-40k,朝阳区,2018-07-11,[],500-2000人,开发/测试/运维类,后端开发,0,20.0,40.0,2000,大型企业
Python开发工程师,1-3年,本科,全职,A轮,"金融,医疗健康",易美健,北京,10k-20k,海淀区,2018-07-10,"['中级', '后端开发', 'MySQL', 'redis', 'django']",50-150人,开发/测试/运维类,后端开发,0,10.0,20.0,150,小型企业
Python研发工程师,1-3年,本科,全职,A轮,"移动互联网,数据服务",CloudIn,北京,15k-30k,朝阳区,2018-06-27,"['web前端', '大数据', 'django']",50-150人,开发/测试/运维类,前端开发/移动开发,0,15.0,30.0,150,小型企业
游戏研发工程师 （Python）（初级）,1-3年,本科,全职,上市公司,"移动互联网,游戏",凯奇谷,北京,6k-8k,朝阳区,2018-07-19,['游戏'],150-500人,技术,后端开发,0,6.0,8.0,500,中型企业
Python开发工程师,1-3年,本科,全职,B轮,移动互联网,助理来也,北京,15k-30k,海淀区,2018-07-16,"['后端开发', '服务器端']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
Python量化工程师,1-3年,本科,全职,A轮,"移动互联网,金融",零点智能,北京,12k-24k,海淀区,2018-06-25,"['数据分析', '区块链', '量化交易', '数字货币']",少于15人,开发/测试/运维类,数据开发,0,12.0,24.0,15,小型企业
Python开发,1-3年,本科,全职,不需要融资,"移动互联网,游戏",北京智胜新格科技有限公司,北京,15k-30k,海淀区,2018-07-16,"['移动互联网', '游戏', 'php', 'django']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
python工程师,1-3年,本科,全职,A轮,"硬件,企业服务",Swie,北京,10k-20k,海淀区,2018-07-18,"['硬件制造', '测试', '算法', '智能']",15-50人,开发|测试|运维类,后端开发,0,10.0,20.0,50,小型企业
web端Python开发工程师,1-3年,本科,全职,D轮及以上,"移动互联网,金融",闪银奇异,北京,15k-30k,朝阳区,2018-07-18,"['总监', '资深', '高级', '后端开发', '服务器端']",500-2000人,开发/测试/运维类,后端开发,0,15.0,30.0,2000,大型企业
Python量化工程师,1-3年,本科,全职,不需要融资,移动互联网 金融,本征资本（EigenCapital）,北京,13k-26k,海淀区,2018-07-08,"['金融', 'Java']",15-50人,开发/测试/运维类,后端开发,0,13.0,26.0,50,小型企业
Python培训讲师,1-3年,本科,全职,未融资,"移动互联网,教育",北京浩泰思特,北京,10k-15k,海淀区,2018-06-20,"['金融', '大数据']",15-50人,开发/测试/运维类,后端开发,0,10.0,15.0,50,小型企业
python、人工智能讲师,1-3年,本科,全职,天使轮,教育,大讲台,北京,6k-12k,海淀区,2018-07-17,"['数据分析', '算法', '机器学习']",15-50人,开发/测试/运维类,数据开发,0,6.0,12.0,50,小型企业
Python后台开发,1-3年,本科,全职,B轮,"企业服务,医疗健康",晶泰科技,北京,10k-18k,海淀区,2018-07-16,"['信息安全', '大数据', 'php', 'Java']",50-150人,开发/测试/运维类,后端开发,0,10.0,18.0,150,小型企业
爬虫工程师,1-3年,本科,全职,A轮,"移动互联网,游戏",乐天游戏,北京,8k-10k,海淀区,2018-07-16,"['游戏', 'python', '搜索']",15-50人,开发/测试/运维类,前端开发/移动开发,0,8.0,10.0,50,小型企业
爬虫工程师,1-3年,本科,全职,A轮,数据服务,天眼查,北京,8k-15k,海淀区,2018-07-18,"['信息安全', 'Java', 'web', 'python']",50-150人,开发/测试/运维类,后端开发,0,8.0,15.0,150,小型企业
产品工程师-Python,1-3年,本科,全职,A轮,文化娱乐,豆瓣阅读,北京,15k-30k,朝阳区,2018-07-09,"['云计算', '后端开发', 'Java', 'web']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
Python开发工程师,1-3年,本科,全职,C轮,金融,玖富集团,北京,12k-20k,朝阳区,2018-07-16,"['大数据', '人工智能', '爬虫']",2000人以上,开发/测试/运维类,后端开发,0,12.0,20.0,2000,大型企业
爬虫工程师,1-3年,本科,全职,A轮,"移动互联网,游戏",手机小游戏,北京,8k-10k,海淀区,2018-07-10,"['游戏', 'python', '搜索']",15-50人,开发/测试/运维类,前端开发/移动开发,0,8.0,10.0,50,小型企业
Python开发工程师,1-3年,本科,全职,D轮及以上,"移动互联网,金融",闪银奇异,北京,15k-25k,朝阳区,2018-07-10,[],500-2000人,开发/测试/运维类,后端开发,0,15.0,25.0,2000,大型企业
Python工程师,1-3年,本科,全职,A轮,"移动互联网,生活服务",彩彻区明科技,北京,14k-28k,海淀区,2018-07-17,[],15-50人,开发|测试|运维类,后端开发,0,14.0,28.0,50,小型企业
python,1-3年,本科,全职,天使轮,教育 移动互联网,华罗庚网校,北京,16K-20K,海淀区,2018-07-18,[],15-50人,开发|测试|运维类,后端开发,0,16.0,20.0,50,小型企业
Python工程师,1-3年,本科,全职,不需要融资,"企业服务,数据服务",LEANIOT,北京,10k-20k,朝阳区,2018-07-11,"['Java', 'Ruby']",50-150人,开发/测试/运维类,后端开发,0,10.0,20.0,150,小型企业
Python/Ruby,1-3年,本科,全职,不需要融资,"企业服务,金融",石云科技,北京,15k-30k,海淀区,2018-07-06,"['高级', '中级', '初级', '后端开发', 'Java']",50-150人,开发/测试/运维类,后端开发,0,15.0,30.0,150,小型企业
爬虫开发工程师,1-3年,本科,全职,不需要融资,教育,中外翻译,北京,10k-20k,西城区,2018-07-19,"['数据分析', '数据挖掘', 'Java', 'python']",50-150人,开发/测试/运维类,数据开发,0,10.0,20.0,150,小型企业
